time VIN VOUT
0.0 0.0 7.611439063557667e-09
9.999999717180685e-10 1.256637025895794e-08 7.611439061978304e-09
1.999999943436137e-09 2.513274051791588e-08 7.611439063599539e-09
3.999999886872274e-09 5.026548103583174e-08 7.611439008466436e-09
7.999999773744548e-09 1.005309620716634e-07 7.611439007234266e-09
1.59999995474891e-08 2.010619241433257e-07 7.611439056118522e-09
3.199999909497819e-08 4.021238482866432e-07 7.611439035001746e-09
6.399999818995639e-08 8.042476965732215e-07 7.61143903250271e-09
1.279999963799128e-07 1.608495393145923e-06 7.611439044050893e-09
2.559999927598256e-07 3.216990786287684e-06 7.611439063973727e-09
5.119999855196511e-07 6.433981572542075e-06 7.611439099665624e-09
1.023999971039302e-06 1.286796314481781e-05 7.611439051834812e-09
2.047999942078604e-06 2.573592628750488e-05 7.611439728703464e-09
4.095999884157209e-06 5.147185255796389e-05 7.611454402786325e-09
8.191999768314417e-06 0.0001029437049795607 7.611534560579783e-09
1.638399953662884e-05 0.0002058874088681852 7.611720824562094e-09
3.276799907325767e-05 0.0004117748090088802 7.612076616349215e-09
6.553599814651534e-05 0.0008235495481978412 7.612799817768156e-09
0.0001310719962930307 0.0016470985378364 7.614238211730808e-09
0.0002621439925860614 0.003294192607200815 7.617142587806705e-09
0.0004206774249099755 0.00528636380839801 7.620634392381562e-09
0.0005820371664997778 0.00731402953329537 7.624212754676411e-09
0.0007401533690590011 0.009300907443095289 7.627702660856023e-09
0.0009181023946393599 0.01153695900669476 7.631654427711104e-09
0.001153194714043158 0.01449096496430661 7.636862766739334e-09
0.001527736190605111 0.01919691989617132 7.645204546578645e-09
0.001902380618068099 0.02390374292170378 7.653569646301506e-09
0.002357916496432927 0.02962611701848913 7.663820942088886e-09
0.002847183863579988 0.03577113460493374 7.674929564623571e-09
0.003524447446642736 0.04427503481561085 7.690598758710114e-09
0.004429178777321463 0.05562996905096365 7.712264848980056e-09
0.005405741277321463 0.06787831546417117 7.737041892921116e-09
0.006382303777321463 0.08011643965274583 7.763719265656514e-09
0.007358866277321463 0.09234249860020022 7.792802170104805e-09
0.008335428777321463 0.1045546511070278 7.824725229140447e-09
0.009311991277321463 0.116751058067981 7.85998830247099e-09
0.01028855377732146 0.1289298827490332 7.899106928036522e-09
0.01126511627732146 0.1410892910639848 7.942807120770553e-09
0.01224167877732146 0.1532274518506693 7.992063023974205e-09
0.01321824127732146 0.16534253714672 8.048422708752037e-09
0.01419480377732146 0.1774327224648541 8.114346345809463e-09
0.01517136627732146 0.1894961870676338 8.194125877771252e-09
0.01614792877732146 0.2015311142416629 8.295565540689316e-09
0.01712449127732146 0.2135356915711769 8.434425205321726e-09
0.01789899978224053 0.2230337051260527 8.591786728922441e-09
0.01850732142026463 0.2304789543458473 8.769284120619371e-09
0.01899438506187103 0.2364304386892763 8.973695271126311e-09
0.01939030225227584 0.2412616787266119 9.214359021224881e-09
0.01971128656619507 0.2451741609224484 9.500333932527512e-09
0.01996702285826491 0.2482884820695642 9.83907166532894e-09
0.02016452871545231 0.2506919277994805 1.023252714945588e-08
0.0203068101302665 0.2524223920556601 1.06534410460494e-08
0.02032942419993564 0.2526973561841882 1.07416394809556e-08
0.02037465233927392 0.2532472231982225 1.093228735898218e-08
0.02046510861795048 0.2543467116325648 1.143722133079636e-08
0.02056028792215818 0.2555032531876319 1.233863031217974e-08
0.02057517764823717 0.2556841480178651 1.254800116195432e-08
0.02060495710039514 0.2560459108174286 1.304734641401482e-08
0.02061240196343463 0.2561363459166805 1.320680518199463e-08
0.02062729168951362 0.2563172093888766 1.356392295375677e-08
0.02064076989477954 0.2564809195724422 1.397394996658335e-08
0.02065494158781619 0.2566530451239328 1.462091319388781e-08
0.02067146546160754 0.2568537293480846 1.629868322485536e-08
0.02068784361631474 0.2570526328697464 1.973231251468323e-08
0.02070927422114587 0.2573128791236934 2.732514271967508e-08
0.02073400103331927 0.2576131302521616 4.118400604241153e-08
0.02075994189139847 0.2579280964833165 6.222383457942243e-08
0.02078932022073176 0.2582847663753988 9.28958784402733e-08
0.02082408600884305 0.2587067976483412 1.356071227809123e-07
0.02086797456666594 0.2592395021583885 1.988244018920142e-07
0.02091099513255302 0.2597615947460337 2.941970202212695e-07
0.02096203715928726 0.2603809363666803 5.34401853816399e-07
0.02101538786481298 0.2610281768851955 1.119216748665697e-06
0.02107142761499426 0.2617079140285856 2.16961685378135e-06
0.02112888208335247 0.2624046763263798 3.489093401831691e-06
