time	V(vin)	V(n024)
2.846751096904861e-001	-4.220816e-001	2.315785e-001
2.847510002027809e-001	-4.229460e-001	2.565015e-001
2.848201283063651e-001	-4.237330e-001	2.782311e-001
2.848858514240845e-001	-4.244809e-001	2.965381e-001
2.849341065755395e-001	-4.250299e-001	3.079183e-001
2.849868151043671e-001	-4.256294e-001	3.180087e-001
2.850674397714071e-001	-4.265459e-001	3.300202e-001
2.851508083867668e-001	-4.274933e-001	3.390470e-001
2.852313045232212e-001	-4.284075e-001	3.447905e-001
2.853164325131243e-001	-4.293739e-001	3.484124e-001
2.854042902889933e-001	-4.303707e-001	3.502822e-001
2.854942976023082e-001	-4.313914e-001	3.508182e-001
2.855926475715030e-001	-4.325061e-001	3.504007e-001
2.856949655853633e-001	-4.336650e-001	3.493395e-001
2.858198893999354e-001	-4.350790e-001	3.476620e-001
2.859731316769252e-001	-4.368121e-001	3.454528e-001
2.861625774983218e-001	-4.389524e-001	3.426928e-001
2.863327829959617e-001	-4.408731e-001	3.402159e-001
2.864895577332722e-001	-4.426406e-001	3.379373e-001
2.866624056251242e-001	-4.445872e-001	3.354282e-001
2.868212868007879e-001	-4.463747e-001	3.331247e-001
2.869831766230588e-001	-4.481942e-001	3.307805e-001
2.871369124294227e-001	-4.499204e-001	3.285573e-001
2.872954653189637e-001	-4.516989e-001	3.262673e-001
2.874497827342418e-001	-4.534281e-001	3.240415e-001
2.876081160619182e-001	-4.552006e-001	3.217609e-001
2.877642209084054e-001	-4.569464e-001	3.195154e-001
2.879247885630002e-001	-4.587402e-001	3.172092e-001
2.880862260948805e-001	-4.605419e-001	3.148939e-001
2.882548956436043e-001	-4.624223e-001	3.124787e-001
2.884300202177237e-001	-4.643724e-001	3.099753e-001
2.886196143224813e-001	-4.664811e-001	3.072702e-001
2.888269705152625e-001	-4.687844e-001	3.043178e-001
2.890647987314939e-001	-4.714222e-001	3.009400e-001
2.893467069812753e-001	-4.745435e-001	2.969483e-001
2.897031007850215e-001	-4.784809e-001	2.919225e-001
2.901702021367738e-001	-4.836268e-001	2.853737e-001
2.908380396332262e-001	-4.909553e-001	2.760955e-001
2.918146021332262e-001	-5.016091e-001	2.627019e-001
2.927911646332262e-001	-5.121874e-001	2.495369e-001
2.937677271332262e-001	-5.226885e-001	2.366520e-001
2.947442896332262e-001	-5.331109e-001	2.240817e-001
2.957208521332262e-001	-5.434530e-001	2.118542e-001
2.966974146332262e-001	-5.537133e-001	1.999752e-001
2.975446140302904e-001	-5.625470e-001	1.899480e-001
2.981417306121779e-001	-5.687348e-001	1.830455e-001
2.985505511926456e-001	-5.729529e-001	1.784053e-001
2.988317073003645e-001	-5.758450e-001	1.752552e-001
2.990246740326238e-001	-5.778258e-001	1.731134e-001
2.991926694747007e-001	-5.795475e-001	1.712596e-001
2.992227099197306e-001	-5.798551e-001	1.709297e-001
2.992827908097905e-001	-5.804700e-001	1.702722e-001
2.994029525899102e-001	-5.816990e-001	1.689606e-001
2.995216765131292e-001	-5.829118e-001	1.676685e-001
2.995385898577703e-001	-5.830845e-001	1.674849e-001
2.995724165470526e-001	-5.834298e-001	1.671184e-001
2.995808732193732e-001	-5.835161e-001	1.670268e-001
2.995977865640143e-001	-5.836887e-001	1.668438e-001
2.996270605453126e-001	-5.839874e-001	1.665273e-001
2.996456221522573e-001	-5.841767e-001	1.663273e-001
2.996664565683010e-001	-5.843892e-001	1.661102e-001
2.996921498834068e-001	-5.846511e-001	1.658826e-001
2.997195366590837e-001	-5.849303e-001	1.658197e-001
2.997682443700966e-001	-5.854266e-001	1.664122e-001
2.998143630847314e-001	-5.858964e-001	1.683708e-001
2.998835509954085e-001	-5.866008e-001	1.746504e-001
2.999660424956646e-001	-5.874400e-001	1.871947e-001
3.000753990732462e-001	-5.885515e-001	2.102938e-001
3.001576751251519e-001	-5.893871e-001	2.312785e-001
3.002416048390399e-001	-5.902388e-001	2.544958e-001
3.003172305991149e-001	-5.910057e-001	2.745488e-001
3.003932402437841e-001	-5.917759e-001	2.919352e-001
3.004415745250819e-001	-5.922654e-001	3.005728e-001
3.004982683106888e-001	-5.928393e-001	3.078695e-001
3.005780884601017e-001	-5.936468e-001	3.149498e-001
3.006609568786692e-001	-5.944844e-001	3.195543e-001
3.007505621946582e-001	-5.953895e-001	3.222522e-001
3.008330426408791e-001	-5.962219e-001	3.233402e-001
3.009272422138469e-001	-5.971718e-001	3.235754e-001
3.010257402960232e-001	-5.981642e-001	3.231819e-001
3.011490282722710e-001	-5.994051e-001	3.222321e-001
3.012904342649957e-001	-6.008265e-001	3.209390e-001
3.014807659739663e-001	-6.027367e-001	3.191376e-001
3.016663732770425e-001	-6.045962e-001	3.173796e-001
3.018283718357999e-001	-6.062164e-001	3.158458e-001
3.019849723069369e-001	-6.077803e-001	3.143634e-001
3.021569057122462e-001	-6.094946e-001	3.127362e-001
3.023177360871200e-001	-6.110957e-001	3.112141e-001
3.024789639548769e-001	-6.126981e-001	3.096884e-001
3.026334518973975e-001	-6.142313e-001	3.082264e-001
3.027913737436435e-001	-6.157961e-001	3.067317e-001
3.029463861966527e-001	-6.173297e-001	3.052644e-001
3.031045481185989e-001	-6.188921e-001	3.037671e-001
3.032615126414700e-001	-6.204402e-001	3.022807e-001
3.034225395253626e-001	-6.220259e-001	3.007554e-001
3.035855982941855e-001	-6.236290e-001	2.992105e-001
3.037562504868107e-001	-6.253040e-001	2.975930e-001
3.039352311264969e-001	-6.270576e-001	2.958960e-001
3.041304425787543e-001	-6.289666e-001	2.940442e-001
3.043471045794102e-001	-6.310809e-001	2.919880e-001
3.045989902489630e-001	-6.335331e-001	2.895961e-001
3.049086197869682e-001	-6.365388e-001	2.866539e-001
3.053069332233854e-001	-6.403911e-001	2.828662e-001
3.058560805432729e-001	-6.456760e-001	2.776410e-001
3.067158824303591e-001	-6.538886e-001	2.694609e-001
3.076924449303591e-001	-6.631240e-001	2.601872e-001
3.086690074303591e-001	-6.722594e-001	2.509565e-001
3.096455699303591e-001	-6.812935e-001	2.417950e-001
3.105202280005758e-001	-6.892980e-001	2.336654e-001
3.111655939039911e-001	-6.951507e-001	2.277239e-001
3.116256623917808e-001	-6.992951e-001	2.235236e-001
3.119508505391730e-001	-7.022104e-001	2.205738e-001
3.121799730362383e-001	-7.042574e-001	2.185050e-001
3.122152495101923e-001	-7.045720e-001	2.181871e-001
3.122858024581002e-001	-7.052009e-001	2.175524e-001
3.124269083539160e-001	-7.064570e-001	2.162863e-001
3.126099725293449e-001	-7.080833e-001	2.146465e-001
3.126314813631308e-001	-7.082741e-001	2.144542e-001
3.126744990307026e-001	-7.086557e-001	2.140701e-001
3.127447753762747e-001	-7.092785e-001	2.134430e-001
3.127729347254426e-001	-7.095279e-001	2.131919e-001
3.127799745627346e-001	-7.095902e-001	2.131292e-001
3.127940542373185e-001	-7.097148e-001	2.130037e-001
3.128222135864864e-001	-7.099641e-001	2.127529e-001
3.128245561094156e-001	-7.099848e-001	2.127320e-001
3.128251417401479e-001	-7.099900e-001	2.127268e-001
3.128263130016124e-001	-7.100004e-001	2.127164e-001
3.128286555245415e-001	-7.100211e-001	2.126955e-001
3.128333405703998e-001	-7.100626e-001	2.126538e-001
3.128427106621163e-001	-7.101455e-001	2.125704e-001
3.128530270936866e-001	-7.102367e-001	2.124786e-001
3.128736599568272e-001	-7.104192e-001	2.122988e-001
3.129037771873530e-001	-7.106856e-001	2.121044e-001
3.129501085402366e-001	-7.110950e-001	2.121710e-001
3.129965797446517e-001	-7.115055e-001	2.131289e-001
3.130510040953600e-001	-7.119859e-001	2.160109e-001
3.131098213198295e-001	-7.125047e-001	2.218258e-001
3.131994293138724e-001	-7.132943e-001	2.350138e-001
3.132935520889738e-001	-7.141228e-001	2.517805e-001
3.133870820647306e-001	-7.149451e-001	2.691849e-001
3.133993999260923e-001	-7.150533e-001	2.713281e-001
3.134240356488157e-001	-7.152697e-001	2.751671e-001
3.134733070942625e-001	-7.157022e-001	2.822351e-001
3.134856249556242e-001	-7.158104e-001	2.838655e-001
3.134887044209646e-001	-7.158374e-001	2.842479e-001
3.134948633516455e-001	-7.158914e-001	2.849866e-001
3.135071812130071e-001	-7.159995e-001	2.863773e-001
3.135318169357305e-001	-7.162156e-001	2.889158e-001
3.135558582605745e-001	-7.164264e-001	2.910423e-001
3.136039409102623e-001	-7.168478e-001	2.943649e-001
3.136803090699831e-001	-7.175165e-001	2.981711e-001
3.137551935754110e-001	-7.181717e-001	3.006162e-001
3.138280472111660e-001	-7.188085e-001	3.020193e-001
3.139074680035519e-001	-7.195020e-001	3.028153e-001
3.139931655532492e-001	-7.202495e-001	3.031283e-001
3.140810465512697e-001	-7.210151e-001	3.030690e-001
3.141773020036123e-001	-7.218527e-001	3.027404e-001
3.142876389642788e-001	-7.228116e-001	3.022052e-001
3.144201108867610e-001	-7.239609e-001	3.014926e-001
3.145854998063105e-001	-7.253931e-001	3.005895e-001
3.148019184566431e-001	-7.272624e-001	2.994115e-001
3.149782084353537e-001	-7.287812e-001	2.984553e-001
3.151330733260915e-001	-7.301123e-001	2.976182e-001
3.153082410105965e-001	-7.316147e-001	2.966743e-001
3.154680080862032e-001	-7.329819e-001	2.958159e-001
3.156311798022860e-001	-7.343752e-001	2.949416e-001
3.157850426235274e-001	-7.356862e-001	2.941195e-001
3.159441343840274e-001	-7.370389e-001	2.932716e-001
3.160984491345917e-001	-7.383481e-001	2.924512e-001
3.162572026859333e-001	-7.396920e-001	2.916093e-001
3.164134200690503e-001	-7.410116e-001	2.907827e-001
3.165745411585199e-001	-7.423697e-001	2.899321e-001
3.167365544926454e-001	-7.437322e-001	2.890787e-001
3.169065942150006e-001	-7.451589e-001	2.881849e-001
3.170838109774167e-001	-7.466422e-001	2.872554e-001
3.172773254875933e-001	-7.482576e-001	2.862427e-001
3.174909510734476e-001	-7.500359e-001	2.851272e-001
3.177395730660965e-001	-7.520986e-001	2.838320e-001
3.180446951871571e-001	-7.546200e-001	2.822465e-001
3.184390408041021e-001	-7.578624e-001	2.802027e-001
3.189872929779068e-001	-7.623392e-001	2.773684e-001
3.198900740656301e-001	-7.696320e-001	2.727070e-001
3.208666365656301e-001	-7.774093e-001	2.676557e-001
3.218431990656301e-001	-7.850695e-001	2.625754e-001
3.226650350909994e-001	-7.914244e-001	2.582613e-001
3.232849255534689e-001	-7.961620e-001	2.549725e-001
3.237375275860094e-001	-7.995905e-001	2.525467e-001
3.240632450510252e-001	-8.020419e-001	2.507859e-001
3.242945034069135e-001	-8.037742e-001	2.495274e-001
3.244487654015971e-001	-8.049260e-001	2.486836e-001
3.245877908291807e-001	-8.059614e-001	2.479204e-001
3.246128619186671e-001	-8.061479e-001	2.477824e-001
3.246630040976399e-001	-8.065206e-001	2.475060e-001
3.247632884555856e-001	-8.072650e-001	2.469521e-001
3.248520654703667e-001	-8.079229e-001	2.464608e-001
3.248918958081258e-001	-8.082178e-001	2.462399e-001
3.249185048291793e-001	-8.084146e-001	2.460923e-001
3.249193363610873e-001	-8.084208e-001	2.460877e-001
3.249209994249031e-001	-8.084331e-001	2.460784e-001
3.249243255525348e-001	-8.084577e-001	2.460599e-001
3.249251570844428e-001	-8.084638e-001	2.460553e-001
3.249268201482586e-001	-8.084762e-001	2.460461e-001
3.249301462758903e-001	-8.085007e-001	2.460276e-001
3.249367985311537e-001	-8.085499e-001	2.459906e-001
3.249455542892463e-001	-8.086147e-001	2.459420e-001
3.249630658054315e-001	-8.087441e-001	2.458446e-001
3.249898416557915e-001	-8.089420e-001	2.457016e-001
3.250317117797346e-001	-8.092512e-001	2.455425e-001
3.250767303761137e-001	-8.095834e-001	2.456422e-001
3.251343758871828e-001	-8.100084e-001	2.464804e-001
3.251924404973362e-001	-8.104361e-001	2.484017e-001
3.252740235257713e-001	-8.110362e-001	2.526398e-001
3.253697403783283e-001	-8.117393e-001	2.586019e-001
3.254858754953827e-001	-8.125907e-001	2.660128e-001
3.255008574271128e-001	-8.127005e-001	2.669044e-001
3.255308212905730e-001	-8.129198e-001	2.685257e-001
3.255761584504724e-001	-8.132514e-001	2.708259e-001
3.255874927404473e-001	-8.133343e-001	2.713585e-001
3.256101613203971e-001	-8.135000e-001	2.723193e-001
3.256490106585817e-001	-8.137838e-001	2.737599e-001
3.256917947020310e-001	-8.140962e-001	2.750726e-001
3.257312410141173e-001	-8.143839e-001	2.759845e-001
3.258101336382900e-001	-8.149589e-001	2.772358e-001
3.258873888226463e-001	-8.155211e-001	2.779868e-001
3.259631908922717e-001	-8.160720e-001	2.783204e-001
3.260512923662665e-001	-8.167114e-001	2.783825e-001
3.261331566298439e-001	-8.173046e-001	2.782345e-001
3.262284299955551e-001	-8.179938e-001	2.779085e-001
3.263268010080220e-001	-8.187043e-001	2.774912e-001
3.264511089253219e-001	-8.196003e-001	2.769246e-001
3.265931512452450e-001	-8.206216e-001	2.762707e-001
3.267867875745225e-001	-8.220097e-001	2.753816e-001
3.269714077131913e-001	-8.233287e-001	2.745363e-001
3.271325788799698e-001	-8.244765e-001	2.738007e-001
3.272892467614926e-001	-8.255891e-001	2.730877e-001
3.274613582360416e-001	-8.268076e-001	2.723066e-001
3.276224229860725e-001	-8.279443e-001	2.715776e-001
3.277836902007434e-001	-8.290791e-001	2.708497e-001
3.279382768509998e-001	-8.301637e-001	2.701539e-001
3.280962778560833e-001	-8.312690e-001	2.694445e-001
3.282515067634145e-001	-8.323517e-001	2.687494e-001
3.284099798904107e-001	-8.334539e-001	2.680416e-001
3.285675233987495e-001	-8.345462e-001	2.673397e-001
3.287295192542176e-001	-8.356661e-001	2.666200e-001
3.288942490453259e-001	-8.368012e-001	2.658901e-001
3.290677095918458e-001	-8.379927e-001	2.651235e-001
3.292512838563249e-001	-8.392493e-001	2.643146e-001
3.294539402246766e-001	-8.406312e-001	2.634245e-001
3.296823639518635e-001	-8.421825e-001	2.624246e-001
3.299571760019781e-001	-8.440394e-001	2.612265e-001
3.303030218290484e-001	-8.463622e-001	2.597263e-001
3.307702516252642e-001	-8.494747e-001	2.577129e-001
3.314806866874243e-001	-8.541512e-001	2.546784e-001
3.324572491874243e-001	-8.604684e-001	2.505507e-001
3.334338116874243e-001	-8.666561e-001	2.464672e-001
3.342208629699850e-001	-8.715479e-001	2.432071e-001
3.348130451720993e-001	-8.751724e-001	2.407717e-001
3.352462389456670e-001	-8.777932e-001	2.389988e-001
3.355593854283421e-001	-8.796715e-001	2.377214e-001
3.357812565136796e-001	-8.809940e-001	2.368182e-001
3.359258323456154e-001	-8.818521e-001	2.362305e-001
3.360622239508834e-001	-8.826590e-001	2.356766e-001
3.360868368616508e-001	-8.828043e-001	2.355767e-001
3.361360626831857e-001	-8.830947e-001	2.353770e-001
3.362345143262555e-001	-8.836746e-001	2.349778e-001
3.363170936179889e-001	-8.841599e-001	2.346430e-001
3.363549104095540e-001	-8.843818e-001	2.344898e-001
3.363804576055631e-001	-8.845316e-001	2.343863e-001
3.364088269423999e-001	-8.846978e-001	2.342713e-001
3.364362721480406e-001	-8.848585e-001	2.341606e-001
3.364742269715427e-001	-8.850806e-001	2.340187e-001
3.365184375306747e-001	-8.853391e-001	2.339254e-001
3.365738660953166e-001	-8.856627e-001	2.340539e-001
3.366436098399327e-001	-8.860693e-001	2.347777e-001
3.367485186565903e-001	-8.866796e-001	2.367958e-001
3.368550001496397e-001	-8.872976e-001	2.394323e-001
3.369694377625127e-001	-8.879599e-001	2.424296e-001
3.369858748822308e-001	-8.880548e-001	2.428366e-001
3.370187491216670e-001	-8.882447e-001	2.436012e-001
3.370251736672293e-001	-8.882818e-001	2.437449e-001
3.370380227583539e-001	-8.883559e-001	2.440177e-001
3.370637209406033e-001	-8.885041e-001	2.445246e-001
3.370983237770827e-001	-8.887036e-001	2.451225e-001
3.371378412162014e-001	-8.889312e-001	2.456827e-001
3.371791230245759e-001	-8.891687e-001	2.461097e-001
3.372616866413248e-001	-8.896430e-001	2.466423e-001
3.373409807041333e-001	-8.900976e-001	2.468821e-001
3.374168592913140e-001	-8.905317e-001	2.468863e-001
3.375042664523696e-001	-8.910308e-001	2.467136e-001
3.375863032189794e-001	-8.914984e-001	2.464413e-001
3.376821095956288e-001	-8.920431e-001	2.460452e-001
3.377814753661418e-001	-8.926068e-001	2.455985e-001
3.379071512171117e-001	-8.933176e-001	2.450199e-001
3.380515141778275e-001	-8.941315e-001	2.443547e-001
3.382485814184312e-001	-8.952377e-001	2.434483e-001
3.384288726101273e-001	-8.962449e-001	2.426210e-001
3.385882277355419e-001	-8.971314e-001	2.418914e-001
3.387451914749329e-001	-8.980010e-001	2.411743e-001
3.389170347804741e-001	-8.989490e-001	2.403908e-001
3.390782747298036e-001	-8.998348e-001	2.396573e-001
3.392393041927326e-001	-9.007156e-001	2.389263e-001
3.393940000424781e-001	-9.015585e-001	2.382255e-001
3.395519038888813e-001	-9.024152e-001	2.375118e-001
3.397073094791734e-001	-9.032549e-001	2.368108e-001
3.398658505318476e-001	-9.041080e-001	2.360972e-001
3.400237359042769e-001	-9.049540e-001	2.353881e-001
3.401861473138096e-001	-9.058205e-001	2.346603e-001
3.403517339578128e-001	-9.067001e-001	2.339200e-001
3.405264918876018e-001	-9.076242e-001	2.331406e-001
3.407122740735185e-001	-9.086018e-001	2.323141e-001
3.409183590663905e-001	-9.096804e-001	2.314000e-001
3.411522707523764e-001	-9.108972e-001	2.303658e-001
3.414379180824752e-001	-9.123725e-001	2.291078e-001
3.418008343495751e-001	-9.142299e-001	2.275177e-001
3.423040030787297e-001	-9.167737e-001	2.253294e-001
3.431291742969050e-001	-9.208660e-001	2.217772e-001
3.441057367969050e-001	-9.255810e-001	2.176245e-001
3.449455295816256e-001	-9.295243e-001	2.141002e-001
3.456100220084126e-001	-9.325711e-001	2.113451e-001
3.461094374681176e-001	-9.348182e-001	2.092945e-001
3.464759487611562e-001	-9.364439e-001	2.078007e-001
3.467391861082292e-001	-9.375992e-001	2.067337e-001
3.469214479390768e-001	-9.383932e-001	2.059976e-001
3.469510790245609e-001	-9.385218e-001	2.058782e-001
3.470103411955292e-001	-9.387786e-001	2.056398e-001
3.471288655374658e-001	-9.392907e-001	2.051636e-001
3.472779979098536e-001	-9.399321e-001	2.045654e-001
3.472950452058009e-001	-9.400052e-001	2.044971e-001
3.473291397976954e-001	-9.401513e-001	2.043606e-001
3.473752121747524e-001	-9.403484e-001	2.041763e-001
3.473833052550011e-001	-9.403830e-001	2.041440e-001
3.473994914154983e-001	-9.404522e-001	2.040793e-001
3.474035379556226e-001	-9.404694e-001	2.040631e-001
3.474116310358712e-001	-9.405040e-001	2.040307e-001
3.474225068762809e-001	-9.405504e-001	2.039873e-001
3.474372780968819e-001	-9.406135e-001	2.039283e-001
3.474519093696154e-001	-9.406759e-001	2.038698e-001
3.474733516918753e-001	-9.407673e-001	2.037843e-001
3.474961178622205e-001	-9.408643e-001	2.036937e-001
3.475416502029110e-001	-9.410579e-001	2.035208e-001
3.475855474166746e-001	-9.412444e-001	2.034009e-001
3.476498134372421e-001	-9.415168e-001	2.033953e-001
3.477238159422009e-001	-9.418297e-001	2.037099e-001
3.478245192863803e-001	-9.422543e-001	2.046017e-001
3.479422896764425e-001	-9.427489e-001	2.059634e-001
3.480523714647782e-001	-9.432094e-001	2.072971e-001
3.480736196177164e-001	-9.432980e-001	2.075401e-001
3.480789316559509e-001	-9.433202e-001	2.075976e-001
3.480802596655096e-001	-9.433258e-001	2.076118e-001
3.480829156846269e-001	-9.433368e-001	2.076398e-001
3.480882277228614e-001	-9.433590e-001	2.076949e-001
3.480988517993305e-001	-9.434032e-001	2.078007e-001
3.481200999522687e-001	-9.434918e-001	2.079954e-001
3.481478406757469e-001	-9.436072e-001	2.082161e-001
3.481807845910843e-001	-9.437442e-001	2.084168e-001
3.482466724217591e-001	-9.440176e-001	2.086616e-001
3.483352008083708e-001	-9.443841e-001	2.087776e-001
3.484121611840103e-001	-9.447017e-001	2.087115e-001
3.484883767585962e-001	-9.450153e-001	2.085200e-001
3.485742177696747e-001	-9.453675e-001	2.082116e-001
3.486593717597198e-001	-9.457158e-001	2.078473e-001
3.487572145080985e-001	-9.461147e-001	2.073926e-001
3.488626069288207e-001	-9.465428e-001	2.068894e-001
3.489938151255437e-001	-9.470733e-001	2.062605e-001
3.491504360648817e-001	-9.477034e-001	2.055109e-001
3.493619834091434e-001	-9.485484e-001	2.045004e-001
3.495395808216541e-001	-9.492527e-001	2.036537e-001
3.496959652714642e-001	-9.498689e-001	2.029096e-001
3.498557830448123e-001	-9.504949e-001	2.021507e-001
3.500252273693516e-001	-9.511544e-001	2.013476e-001
3.501838765630560e-001	-9.517680e-001	2.005970e-001
3.503441889610178e-001	-9.523842e-001	1.998401e-001
3.504987281158631e-001	-9.529745e-001	1.991118e-001
3.506568869122463e-001	-9.535749e-001	1.983678e-001
3.508124268763234e-001	-9.541617e-001	1.976376e-001
3.509715674950353e-001	-9.547583e-001	1.968920e-001
3.511304033051967e-001	-9.553500e-001	1.961493e-001
3.512947092984762e-001	-9.559581e-001	1.953827e-001
3.514632445445747e-001	-9.565775e-001	1.945980e-001
3.516429474443557e-001	-9.572333e-001	1.937632e-001
3.518362897774781e-001	-9.579334e-001	1.928674e-001
3.520542780901378e-001	-9.587160e-001	1.918602e-001
3.523074813859614e-001	-9.596159e-001	1.906943e-001
3.526267027707048e-001	-9.607367e-001	1.892306e-001
3.530446440813915e-001	-9.621807e-001	1.873253e-001
3.536681316519262e-001	-9.642854e-001	1.845076e-001
3.546446941519262e-001	-9.674631e-001	1.801429e-001
3.555006226618542e-001	-9.701285e-001	1.763657e-001
3.562037789121606e-001	-9.722342e-001	1.733025e-001
3.567500664621361e-001	-9.738177e-001	1.709486e-001
3.571585527039267e-001	-9.749718e-001	1.692038e-001
3.574561733727540e-001	-9.757965e-001	1.679410e-001
3.576657061239913e-001	-9.763689e-001	1.670560e-001
3.576981347887145e-001	-9.764569e-001	1.669194e-001
3.577629921181609e-001	-9.766324e-001	1.666468e-001
3.578927067770535e-001	-9.769814e-001	1.661026e-001
3.580502141602975e-001	-9.774017e-001	1.654429e-001
3.580687373526537e-001	-9.774509e-001	1.653655e-001
3.581057837373661e-001	-9.775491e-001	1.652108e-001
3.581587681373627e-001	-9.776891e-001	1.649896e-001
3.581674037540936e-001	-9.777120e-001	1.649536e-001
3.581846749875555e-001	-9.777575e-001	1.648816e-001
3.581889927959209e-001	-9.777689e-001	1.648636e-001
3.581976284126519e-001	-9.777916e-001	1.648276e-001
3.581997873168346e-001	-9.777973e-001	1.648186e-001
3.582041051252001e-001	-9.778087e-001	1.648006e-001
3.582127407419310e-001	-9.778314e-001	1.647646e-001
3.582148996461138e-001	-9.778371e-001	1.647556e-001
3.582154393721594e-001	-9.778385e-001	1.647534e-001
3.582165188242508e-001	-9.778413e-001	1.647489e-001
3.582186777284336e-001	-9.778470e-001	1.647399e-001
3.582229955367990e-001	-9.778584e-001	1.647219e-001
3.582316311535300e-001	-9.778811e-001	1.646859e-001
3.582417030164201e-001	-9.779075e-001	1.646440e-001
3.582618467422002e-001	-9.779604e-001	1.645601e-001
3.582931086696146e-001	-9.780424e-001	1.644302e-001
3.583383210308551e-001	-9.781606e-001	1.642469e-001
3.583857071936448e-001	-9.782842e-001	1.640829e-001
3.584479940711253e-001	-9.784462e-001	1.639652e-001
3.585283160527372e-001	-9.786541e-001	1.640166e-001
3.586269054221469e-001	-9.789079e-001	1.643417e-001
3.587453656353406e-001	-9.792110e-001	1.649231e-001
3.588556369364851e-001	-9.794911e-001	1.655060e-001
3.588588272836381e-001	-9.794992e-001	1.655220e-001
3.588652079779442e-001	-9.795154e-001	1.655518e-001
3.588779693665563e-001	-9.795476e-001	1.656088e-001
3.589034921437806e-001	-9.796121e-001	1.657101e-001
3.589396085038734e-001	-9.797032e-001	1.658233e-001
3.589794213676296e-001	-9.798034e-001	1.659040e-001
3.590198087173805e-001	-9.799047e-001	1.659293e-001
3.591005834168825e-001	-9.801067e-001	1.658628e-001
3.591782928330242e-001	-9.803001e-001	1.656974e-001
3.592539818287682e-001	-9.804875e-001	1.654495e-001
3.593420848402861e-001	-9.807045e-001	1.650918e-001
3.594241571594162e-001	-9.809056e-001	1.647178e-001
3.595198324663341e-001	-9.811387e-001	1.642555e-001
3.596186976492705e-001	-9.813781e-001	1.637685e-001
3.597438229188262e-001	-9.816790e-001	1.631502e-001
3.598871992194920e-001	-9.820207e-001	1.624426e-001
3.600830263407601e-001	-9.824822e-001	1.614780e-001
3.602653053224580e-001	-9.829065e-001	1.605819e-001
3.604254540196189e-001	-9.832750e-001	1.597960e-001
3.605822943899128e-001	-9.836321e-001	1.590279e-001
3.607543312873107e-001	-9.840193e-001	1.581870e-001
3.609155326065459e-001	-9.843780e-001	1.574005e-001
3.610767114941910e-001	-9.847326e-001	1.566157e-001
3.612313915233507e-001	-9.850691e-001	1.558640e-001
3.613894063119849e-001	-9.854090e-001	1.550975e-001
3.615448316227973e-001	-9.857395e-001	1.543451e-001
3.617035264544836e-001	-9.860732e-001	1.535783e-001
3.618615617456831e-001	-9.864015e-001	1.528163e-001
3.620243280669756e-001	-9.867356e-001	1.520330e-001
3.621904332225396e-001	-9.870723e-001	1.512354e-001
3.623661494937355e-001	-9.874238e-001	1.503936e-001
3.625534373265461e-001	-9.877931e-001	1.494985e-001
3.627620628046603e-001	-9.881982e-001	1.485042e-001
3.630000093006048e-001	-9.886518e-001	1.473737e-001
3.632942914045228e-001	-9.892005e-001	1.459811e-001
3.636715224707562e-001	-9.898842e-001	1.442051e-001
3.642092893166252e-001	-9.908204e-001	1.416937e-001
3.651858518166252e-001	-9.924047e-001	1.371816e-001
3.660578329988085e-001	-9.936931e-001	1.332027e-001
3.667777069894073e-001	-9.946668e-001	1.299610e-001
3.673425268167570e-001	-9.953738e-001	1.274463e-001
3.677678148257247e-001	-9.958730e-001	1.255702e-001
3.680792576055938e-001	-9.962206e-001	1.242061e-001
3.682999568059776e-001	-9.964577e-001	1.232445e-001
3.684426017839549e-001	-9.966068e-001	1.226254e-001
3.685702237723715e-001	-9.967375e-001	1.220730e-001
3.685931949179742e-001	-9.967608e-001	1.219737e-001
3.686391372091796e-001	-9.968070e-001	1.217754e-001
3.687310217915903e-001	-9.968986e-001	1.213794e-001
3.688098615744395e-001	-9.969761e-001	1.210400e-001
3.688466043337032e-001	-9.970118e-001	1.208820e-001
3.688534388596908e-001	-9.970185e-001	1.208526e-001
3.688671079116660e-001	-9.970317e-001	1.207939e-001
3.688705251746598e-001	-9.970350e-001	1.207792e-001
3.688773597006474e-001	-9.970416e-001	1.207498e-001
3.688907911511840e-001	-9.970546e-001	1.206922e-001
3.689069750498351e-001	-9.970701e-001	1.206227e-001
3.689250150569058e-001	-9.970875e-001	1.205453e-001
3.689606057635567e-001	-9.971215e-001	1.203928e-001
3.690035235071320e-001	-9.971622e-001	1.202122e-001
3.690558873119008e-001	-9.972116e-001	1.200116e-001
3.691179576608356e-001	-9.972695e-001	1.198364e-001
3.692086971704791e-001	-9.973530e-001	1.197165e-001
3.693027796254196e-001	-9.974383e-001	1.197304e-001
3.694238395788690e-001	-9.975460e-001	1.198403e-001
3.695346590634032e-001	-9.976425e-001	1.198921e-001
3.696454495273375e-001	-9.977371e-001	1.198177e-001
3.696979901964729e-001	-9.977812e-001	1.197140e-001
3.697675377530534e-001	-9.978390e-001	1.195045e-001
3.698389330568664e-001	-9.978976e-001	1.192415e-001
3.699194416684863e-001	-9.979627e-001	1.189008e-001
3.700099828584922e-001	-9.980346e-001	1.184837e-001
3.700991149115931e-001	-9.981042e-001	1.180539e-001
3.701982947390156e-001	-9.981801e-001	1.175668e-001
3.703090391892922e-001	-9.982631e-001	1.170213e-001
3.704446388557705e-001	-9.983620e-001	1.163542e-001
