time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
7.568437185769711e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.891327e-003	8.238283e-003	2.421892e-002	1.542631e-001
7.577980017561357e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.896240e-003	8.263762e-003	2.437149e-002	1.587497e-001
7.597065681144648e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.906058e-003	8.315347e-003	2.468541e-002	1.704658e-001
7.635237008311229e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.925687e-003	8.419381e-003	2.532572e-002	2.015727e-001
7.654898513910830e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.935795e-003	8.473394e-003	2.566175e-002	2.236149e-001
7.657218654451534e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.936987e-003	8.479808e-003	2.570199e-002	2.272042e-001
7.657798689586710e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.937285e-003	8.481415e-003	2.571211e-002	2.282828e-001
7.658958759857062e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.937881e-003	8.484631e-003	2.573236e-002	2.307811e-001
7.661278900397766e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.939074e-003	8.491068e-003	2.577296e-002	2.371446e-001
7.665919181479174e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.941458e-003	8.503966e-003	2.585449e-002	2.534326e-001
7.675199743641989e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.946226e-003	8.529829e-003	2.601859e-002	2.929700e-001
7.685373839328069e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.951452e-003	8.558310e-003	2.620044e-002	3.452800e-001
