time,VIN,VOUT
0.0,0.0,1.902876080062637e-09
9.999999717180685e-10,1.256637025895794e-08,1.902876063238214e-09
1.999999943436137e-09,2.513274051791588e-08,1.902876063244006e-09
3.999999886872274e-09,5.026548103583174e-08,1.902876008924277e-09
7.999999773744548e-09,1.005309620716634e-07,1.902876043638056e-09
1.59999995474891e-08,2.010619241433257e-07,1.902876047278406e-09
3.199999909497819e-08,4.021238482866432e-07,1.902876045497418e-09
6.399999818995639e-08,8.042476965732215e-07,1.902876108939504e-09
1.279999963799128e-07,1.608495393145923e-06,1.902876061924425e-09
2.559999927598256e-07,3.216990786287684e-06,1.902876073740911e-09
5.119999855196511e-07,6.433981572542075e-06,1.902876030080951e-09
1.023999971039302e-06,1.286796314481781e-05,1.902876082399333e-09
2.047999942078604e-06,2.573592628750488e-05,1.902876467995944e-09
4.095999884157209e-06,5.147185255796389e-05,1.902882740138904e-09
8.191999768314417e-06,0.0001029437049795607,1.90290779369358e-09
1.638399953662884e-05,0.0002058874088681852,1.902952556722936e-09
3.276799907325767e-05,0.0004117748090088802,1.903042398377127e-09
6.553599814651534e-05,0.0008235495481978412,1.903222686515496e-09
0.0001310719962930307,0.0016470985378364,1.903584053967897e-09
0.0002621439925860614,0.003294192607200815,1.904311521167497e-09
0.0004233988114697981,0.005320561279550603,1.905205512982981e-09
0.0005872891697121938,0.007380026370830602,1.906122283179686e-09
0.0007501658428061899,0.009426722382731506,1.907031262118026e-09
0.0009367699045266568,0.01177152592262516,1.908083450722992e-09
0.001196406592637408,0.01503392226604468,1.909550256160827e-09
0.001651469013236633,0.02075148204205609,1.912152424384471e-09
0.002120400134460214,0.02664258099537404,1.914869526141636e-09
0.002617899244166187,0.03289155859666241,1.917808091443498e-09
0.003189443628962011,0.04006900097853532,1.921262568669903e-09
0.003972816768839705,0.04990315214647196,1.92618972667791e-09
0.004949379268839705,0.06215564323487475,1.93272935123396e-09
0.005925941768839705,0.07439877391203278,1.939841361461437e-09
0.006902504268839705,0.08663070040749987,1.947647319343191e-09
0.007879066768839704,0.09884958063813833,1.95625683063818e-09
0.008855629268839704,0.11105357448553,1.965755178124541e-09
0.009832191768839704,0.1232408440730914,1.976228572852107e-09
0.0108087542688397,0.1354095540428507,1.987748004466158e-09
0.0117853167688397,0.1475578718318468,2.000402432838774e-09
0.0127618792688397,0.1596839679481054,2.014275477243706e-09
0.0137384417688397,0.1717860162461549,2.02948340935444e-09
0.0147150042688397,0.1838621942020363,2.046147926706983e-09
0.0156915667688397,0.1959106831877692,2.064433171571105e-09
0.0166681292688397,0.2079296687452301,2.084519699286173e-09
0.0176446917688397,0.2199173408594034,2.106652873059238e-09
0.0186212542688397,0.2318718942309629,2.131113333943419e-09
0.0195978167688397,0.243791528548143,2.158274254261962e-09
0.0205743792688397,0.2556744487578595,2.18858849031034e-09
0.0215509417688397,0.2675188653360376,2.222657712147802e-09
0.0225275042688397,0.2793229945571079,2.26125001160936e-09
0.0235040667688397,0.2910850587626284,2.305421494351636e-09
0.0244806292688397,0.3028032866289944,2.356622016577888e-09
0.0254571917688397,0.3144759134341921,2.416960145619293e-09
0.0264337542688397,0.3261011813235599,2.489588013158e-09
0.0274103167688397,0.3376773395745148,2.579447900033352e-09
0.0283868792688397,0.3492026448602046,2.694602293379764e-09
0.0293634417688397,0.3606753615120468,2.849053071909598e-09
0.0303400042688397,0.3720937617811135,3.069093256000467e-09
0.0313165667688397,0.3834561260983244,3.410540072988371e-09
0.03203705279121655,0.3918021019273389,3.806951563236102e-09
0.03256081818201858,0.3978491812313943,4.241037005586664e-09
0.03295460686308154,0.4023842919319535,4.714657481411361e-09
0.03326169858348949,0.4059141149860773,5.237953836892395e-09
0.03350081606435022,0.4086584343370351,5.810503592113534e-09
0.03368323104458303,0.4107495069032239,6.418053995013724e-09
0.0338106992533389,0.4122094292762871,6.994738409048818e-09
0.03392254804405772,0.4134895878406286,7.684631379745524e-09
0.03394504943554678,0.4137470275397904,7.861380733757159e-09
0.03399005221852489,0.4142618076757367,8.24870390060479e-09
0.03408005778448112,0.4152909703219558,9.347010335755857e-09
0.03409081633020018,0.4154139526750181,9.523289107991481e-09
0.0341123334216383,0.4156598946001808,9.912235252302008e-09
0.03415536760451454,0.4161516872637283,1.103526035287528e-08
0.03417670903498588,0.4163955310164408,1.197647359903656e-08
0.03417921161017248,0.4164241230765957,1.213568222954521e-08
0.03418421676054568,0.4164813059613533,1.253950307026888e-08
0.03419422706129208,0.4165956667878684,1.393388337954292e-08
0.03420846955183748,0.4167583661203776,1.706892354227167e-08
0.03422374784382161,0.4169328831066008,2.201741266213916e-08
0.03424590397011044,0.417185935163133,3.28749247485387e-08
0.03427119563007813,0.4174747596018592,5.117313180085477e-08
0.03429900205225477,0.4177922533276386,7.830399764532105e-08
0.03433126440237725,0.4181605609071351,1.167739309943821e-07
0.03437154081653544,0.4186202607198695,1.729205583345886e-07
0.03441593228462764,0.4191268039722902,2.567071439515354e-07
0.03446380112498966,0.4196728807534531,4.34876483941128e-07
0.03451669792970944,0.4202761387727633,8.933866669519377e-07
0.03457425695833308,0.4209323558264176,1.919979285478433e-06
0.03462775516576465,0.4215420789484277,3.369786771083869e-06
0.03470020150291393,0.4223674516009334,6.795056138729409e-06
0.03475945674068785,0.4230422793764598,1.357445897976567e-05
0.03480577583086622,0.4235696206234473,2.41831311887518e-05
0.03481176307602901,0.4236377747336814,2.600161175255848e-05
0.03482373756635459,0.4237740757594438,2.98944003703276e-05
0.03484768654700574,0.4240466490213444,3.903861958178848e-05
0.0348790718596312,0.4244038001050867,5.344595831677218e-05
0.03491227676421125,0.4247815854771481,7.165859755165888e-05
0.03495045685748498,0.4252158841294292,9.608202845082391e-05
0.03502681704403245,0.4260841876878151,0.0001552015325647145
0.03511102074707053,0.4270412262146812,0.0002340911210956993
0.03518741724579796,0.4279091163171719,0.0003154879418927975
0.03526563995273328,0.4287973441200346,0.000405827625144165
0.03534993667008716,0.4297540791537104,0.0005081855318373603
0.03543766705696942,0.4307492728865708,0.0006177247187608387
0.03553655432957414,0.4318704001193445,0.0007424713807653422
0.03564702088621512,0.4331220179630415,0.0008814687593998095
0.03578181337941994,0.4346481248692134,0.001049259610532613
0.0359475420509822,0.436522778354612,0.001252896723036174
0.03616746641716875,0.439007546271161,0.001519565930212797
0.03634424404986196,0.4410024002221168,0.001731078918134821
0.03649828248133711,0.4427388787537523,0.001913262885554199
0.03667144353899932,0.4446889461228709,0.002115678442708747
0.03683095644586674,0.4464834507389798,0.002299853897051014
0.03699360703597816,0.4483114066810291,0.002485375051098568
0.03714762067646074,0.4500405696574268,0.002658875229662595
0.03730630774414599,0.4518204394644929,0.002835414790171365
0.03746055006788287,0.4535487341981193,0.003004793591090048
0.0376187726916632,0.4553198579317075,0.003176256145873635
0.03777455171792125,0.4570618698644702,0.003342753936532819
0.03793457321492165,0.4588494998066089,0.003511374217556155
0.0380950457746851,0.4606403053573853,0.003677956746919683
0.03826217340059663,0.4625033871773412,0.00384874953987292
0.03843487261007361,0.4644264358666294,0.004022274927309885
0.03862073688736686,0.4664936367905705,0.004205629195740951
0.03882252113515357,0.4687350197255158,0.004400601617654533
0.03905202697992845,0.4712806649809457,0.004617107019437475
0.03931966190067975,0.474244279909524,0.004862331225956154
0.03965567122167113,0.4779574294800436,0.005158875402789946
0.04008848773417967,0.4827278025056593,0.005521601785257249
0.04069551786616917,0.4893942150600108,0.005992189130266436
0.04163772083365176,0.4996849553283926,0.006628745144699929
0.04261428333365176,0.5102770250157007,0.007158738831760721
